0,13.637422025203705,1
1,8.096331357955933,1
2,25.17368495464325,2
3,11.87288761138916,1
4,24.64926242828369,1
5,21.895861625671387,1
6,21.09758108854294,1
7,13.397301733493805,1
8,8.590967953205109,1
9,9.850865602493286,1
10,9.825929999351501,1
11,12.038028240203857,1
12,22.257162630558014,1
13,22.833392024040222,1
14,25.482606887817383,2
15,25.315579771995544,2
16,16.41138643026352,1
17,12.963709235191345,1
18,9.926290810108185,1
19,25.3526508808136,2
20,22.996601462364197,1
21,17.42394268512726,1
22,9.434215724468231,1
23,19.87985223531723,1
24,11.561144888401031,1
25,6.050676107406616,1
26,17.50291883945465,1
27,10.051099956035614,1
28,32.35224783420563,2
29,35.64417064189911,2
30,40.78441858291626,2
31,26.34877860546112,2
32,28.071200847625732,2
33,34.24667716026306,2
34,37.17682659626007,2
35,37.574514746665955,2
36,35.123276710510254,2
37,29.347553849220276,2
38,27.85707116127014,2
39,39.11655247211456,2
40,36.209267377853394,2
41,35.868558287620544,2
42,31.491637229919434,2
43,44.89958584308624,2
44,39.91523087024689,2
45,21.491241455078125,1
46,32.443687319755554,2
47,39.39400315284729,2
48,42.570561170578,2
49,37.2839480638504,2
50,43.19562911987305,2
51,27.653810381889343,2
52,27.938485145568848,2
53,25.05040466785431,2
54,49.17895197868347,2
55,27.686071395874023,2
56,42.405277490615845,2
57,33.32650363445282,2
58,40.7635897397995,2
59,63.73721361160278,3
60,51.281893253326416,3
61,58.14206004142761,3
62,63.51493000984192,3
63,63.789135217666626,3
64,66.95833206176758,3
65,75.93715786933899,4
66,56.569862365722656,3
67,56.40327334403992,3
68,60.90112328529358,3
69,65.61533212661743,3
70,62.052327394485474,3
71,58.80454182624817,3
72,71.00637555122375,3
73,51.16114616394043,3
74,54.79544401168823,3
75,60.46581268310547,3
76,49.70673620700836,2
77,52.81914472579956,3
78,49.7717559337616,2
79,50.07715821266174,3
80,81.14404082298279,4
81,85.59088110923767,4
82,77.88147926330566,4
83,75.92970728874207,4
84,84.3211829662323,4
85,80.21345734596252,4
86,90.18455743789673,4
87,83.99534225463867,4
88,74.36537146568298,3
89,73.95557761192322,3
90,87.12839484214783,4
91,81.60284757614136,4
92,87.94063925743103,4
93,80.21345734596252,4
94,81.19977712631226,4
95,87.45317459106445,4
96,80.35659193992615,4
97,81.148362159729,4
98,74.36537146568298,3
99,88.40930461883545,4
100,85.35693883895874,4
101,90.67806601524353,4
102,87.40624189376831,4
103,29.428943991661072,2
104,43.48887503147125,2
105,65.79477787017822,3
106,9.917180240154266,1
107,13.271529972553253,1
108,18.863502144813538,1
109,11.70312762260437,1
110,80.70869445800781,4
111,31.447133421897888,2
112,67.40646958351135,3
113,77.47249603271484,4
114,30.152371525764465,2
115,33.75779688358307,2
116,10.018041729927063,1
117,15.920686721801758,1
118,38.59414756298065,2
119,11.040383577346802,1
120,38.64288628101349,2
121,50.66342353820801,3
122,74.61230754852295,3
123,80.31238317489624,4
124,23.374471068382263,1
125,42.16049611568451,2
126,37.94031739234924,2
127,14.784328639507294,1
128,82.35659599304199,4
129,89.85558152198792,4
130,38.18186819553375,2
131,38.15329074859619,2
132,25.603029131889343,2
133,41.82811975479126,2
134,13.680073618888855,1
135,76.14991664886475,4
136,52.11339592933655,3
137,24.41261261701584,1
138,31.474432349205017,2
139,74.00355339050293,3
140,38.08943331241608,2
141,9.426134824752808,1
142,71.0240125656128,3
143,9.78027880191803,1
144,47.55319356918335,2
145,73.75397682189941,3
146,31.654441356658936,2
147,77.24607586860657,4
148,55.265653133392334,3
149,71.12846374511719,3
150,85.43848395347595,4
151,71.15137577056885,3
152,41.35768413543701,2
153,50.28724670410156,3
154,54.62450385093689,3
155,76.97469592094421,4
156,15.36179780960083,1
157,13.546110689640045,1
158,31.995227932929993,2
159,90.35066366195679,4
160,86.93958520889282,4
161,57.315075397491455,3
162,78.50692868232727,4
163,10.242795944213867,1
164,41.181302070617676,2
